DATE_TIME,CO,NO2,SO2,CH4
2025-10-17,1292.3309322354469,45.39087950424363,9.76008499621166,3169.763883936287
2025-10-18,928.9798777497377,36.77547915758465,15.047241923238733,1513.3261355055502
2025-10-19,1257.15220589981,,35.219080530063,1905.7338371807762
2025-10-20,986.6319269539609,80.78208020825825,27.911859005017256,3259.2162465798892
2025-10-21,173.7743805379434,84.40085585340165,20.427074105728234,2112.2461622026913
2025-10-22,480.69222595336197,9.44637164301928,40.737142702582034,2514.634184922884
2025-10-23,1077.848647675622,21.564088650825965,36.06220797669255,2182.265752259268
2025-10-24,304.7372222163971,1.03933754163226,16.760003570632712,2086.9205415679608
2025-10-25,950.1984134613485,46.67306840538893,13.378587872578198,3131.5975266272226
2025-10-26,334.61626604012315,72.5740833762774,24.402765009266723,3201.218856415336
2025-10-27,189.77428185175256,35.752635733243764,20.138450038853577,1957.9387194712476
2025-10-28,403.07076831145787,27.190307636360497,24.995517241597142,2353.7950077368487
2025-10-29,852.0258235716661,39.128010065309056,7.770359266246755,3322.0675119576845
2025-10-30,1591.898451866979,40.57457450661869,2.963856441289908,2914.6870864735342
2025-10-31,1713.7490192748298,85.811794465462,40.11467380238824,2731.3451209107952
2025-11-01,912.884608542268,2.448662828921208,43.11455574084037,1758.6275557275706
2025-11-02,883.902881886939,23.87846195757905,14.611806909654199,1815.3455734289755
2025-11-03,1183.391352729507,1.445236070274346,6.925750490256179,2545.285974669313
2025-11-04,651.833593943813,48.37098184849146,10.633723812294557,2813.743996234387
2025-11-05,299.88275814758987,70.31323967702903,36.93686583715329,2559.973484255188
2025-11-06,186.87169387281682,75.64590804697632,,2376.73216719523
2025-11-07,1184.019709790303,82.48463021740332,3.4824898188006386,2674.81833285712
2025-11-08,1480.8520213489794,33.27947564689278,22.134907240908948,2022.0874866192676
2025-11-09,1239.4427145671807,48.06672369992764,3.511863055856024,3320.696419361083
2025-11-10,1208.005095909828,74.35527531035956,2.5017422502635305,2490.787359180179
2025-11-11,821.7672040550335,67.98598108433671,37.33141197886187,2802.4746211739866
2025-11-12,1216.212071539194,30.84698674796847,5.86204888957934,2820.8675591922492
2025-11-13,455.5745480635722,63.01270694507124,2.966859531315111,1827.3159461678656
2025-11-14,1221.8716820741845,79.61742402580042,18.72600369591789,2959.7523704277246
2025-11-15,1000.3597778801245,6.3605832650385885,37.75496221074902,1723.7468056335774
2025-11-16,1372.4846287458372,59.36215235366301,39.32441914577997,2288.162215458332
2025-11-17,259.38665497773854,31.58802413323395,8.205847368972842,1656.353892439913
2025-11-18,1433.6871449586129,29.068082604527866,23.892850519365194,2277.746404431536
2025-11-19,1268.3114638803706,,29.95363738590097,2497.6710524636746
2025-11-20,1281.6334440637722,31.298362837341504,10.131821220827174,3070.391880109598
2025-11-21,944.6730833144613,87.73852092092343,8.012604505813101,2496.5746204502893
2025-11-22,1758.1139159580343,61.86552590436436,35.46198172985936,3105.4254893870493
2025-11-23,445.99695502258584,52.53484756985476,10.565955932742451,2187.370953511315
2025-11-24,608.3346964097798,89.13718262362734,12.510811115460921,1635.8218110416915
2025-11-25,487.01501775012844,21.602947977691098,4.344233270951347,2903.4048665803275
2025-11-26,181.88710525142346,7.030384227337171,31.181207165809077,2572.4306207390446
2025-11-27,1636.7513076694402,4.936625823714786,20.153508676577264,
2025-11-28,236.1760157460257,80.55715703030843,21.506544982555724,2168.651176753141
2025-11-29,1132.2676620363666,,14.555027950556491,2096.498835945961
2025-11-30,1172.4393961735725,64.79860922504909,39.17359838011482,1643.0325880799512
2025-12-01,742.5012842238843,69.81318391941146,,2464.566870892892
2025-12-02,122.5097188468741,68.3906632192983,36.14105095242948,1651.4171502751224
2025-12-03,1531.7730001465736,7.691948216392438,38.91483962675418,2205.8326704937786
2025-12-04,754.3941683061554,38.69137009967846,42.01842801574534,2688.139555071063
2025-12-05,1037.8319366298024,35.739902020486255,24.038705358077856,2819.3764378827555
2025-12-06,1307.9148381080365,43.7891729885995,,2734.4452827833547
2025-12-07,1247.9740462223501,52.765133561119356,39.84139007033696,3260.852929884809
2025-12-08,1280.759930113157,4.846158969455898,28.057227134293395,1716.137766690652
2025-12-09,,84.60794272176638,7.489842949623929,2057.8596969230175
2025-12-10,801.0639582430131,53.866060693174944,17.872171216337748,1629.2908279563976
2025-12-11,507.6446414181278,34.87259659461804,20.23207940568327,3309.886583223102
2025-12-12,1747.0211595253375,89.5734947419611,18.4737262212384,2435.777854128703
2025-12-13,590.5469129452993,27.18165645223947,39.49506766434181,2644.9995728617278
2025-12-14,350.4297415798875,22.70028861703903,15.341443764603598,2057.253661969446
2025-12-15,319.8787477505383,88.2700172284524,3.9620046058013347,1317.2031191463836
2025-12-16,1704.8952857840172,37.908666743909976,43.59509115135833,1411.9527135079948
2025-12-17,697.4382496724795,55.902325905318165,1.9809275388467347,3280.8969916528577
2025-12-18,1347.0649423856455,2.051193389325598,3.409540154509634,3282.6647276551403
2025-12-19,1653.6121955005706,52.127653938463766,14.54635274624588,2011.239430231603
2025-12-20,1291.6787401639488,11.325843381833831,27.952001870189235,2786.788217627862
2025-12-21,760.5031624811913,32.98108290788234,44.99764977461755,2669.5133363457153
2025-12-22,1701.8407910577346,27.503887332740984,40.0914999127643,2530.2215337672224
2025-12-23,1352.0352631553594,15.217696896013651,,2759.5709095524317
2025-12-24,505.38945959058805,32.18848939981339,42.8073526563495,2437.4605579568906
2025-12-25,1500.4153380593277,84.12518015601381,18.12368852216563,1469.6662841938492
2025-12-26,1393.0428568098637,69.81756088266654,24.32618174761311,2196.0070501188993
2025-12-27,771.0054258632495,81.74027685153548,26.323066924991444,3320.2129045875395
2025-12-28,440.31945940800273,7.541923926029569,27.63767951973013,1484.1449272963937
2025-12-29,1311.4140045467857,34.108686117307265,43.15560556168507,1309.6347378374378
2025-12-30,1537.0251248414288,31.224590750551606,39.23326505635886,2254.7728913654764
2025-12-31,726.6991198078881,12.717875481288743,30.75383366104043,2352.632065501323
2026-01-01,842.866202314003,78.40393765201381,36.61721789681302,2301.4902304285365
2026-01-02,706.2160292578038,4.384844601848268,28.259385867247154,2861.065204421693
2026-01-03,507.55359162288465,18.873753289480366,14.926384527299097,2541.423549030864
2026-01-04,1210.742840128623,45.20320359494282,1.3768029536356643,2697.944972402045
2026-01-05,763.7466413295765,86.00139591328175,20.260959142098375,2695.4964282836927
2026-01-06,1218.2311304251946,2.5252101784992957,38.89733446469685,2419.7874918194384
2026-01-07,715.8647035887236,68.89450939276547,4.826244417094967,2481.2163423428506
2026-01-08,706.0534236458997,26.759332116244195,5.597770944669765,2317.2171695347547
2026-01-09,431.9277208113308,,37.381245363685316,1910.775753153059
2026-01-10,1778.4316759033693,8.391867189590767,9.740489959728794,2372.7969137645887
2026-01-11,139.6193370776559,57.40572011602113,1.042612803443209,2506.6126449268168
2026-01-12,1031.736757955593,32.023666314627995,16.128976717304607,1441.2112599873076
2026-01-13,1053.5434204753183,50.68059460172635,18.660511612547946,2315.7513539874617
2026-01-14,227.0829690176006,72.73028948916806,29.81016793223397,1899.6461679370782
2026-01-15,1616.8607152613436,86.02405275640169,20.80741238953616,2971.9973805672444
2026-01-16,288.0589496155659,56.46356441301335,,3284.332474544336
2026-01-17,1163.8148667557932,7.152823872976017,5.004798284341292,3142.755049520478
2026-01-18,271.44435147847105,38.171636357512995,11.005349258651687,3373.112135372562
2026-01-19,1308.4497415611481,24.66363105243179,28.017265260104963,1615.6197352148024
2026-01-20,1598.2601587153138,70.26156588306812,30.277553171797855,1875.6214808358893
2026-01-21,1281.992937184375,72.49328316776099,3.4766674004729263,1672.7003434547569
2026-01-22,552.4935883236465,54.34912187022884,29.251221450962284,1873.175188556682
2026-01-23,1646.9384597807477,41.76132003824601,29.23503403202998,3178.985475263441
2026-01-24,1085.3512161957483,14.744931521833697,,
2026-01-25,711.4677214150805,31.587132993643387,32.171094098426046,1694.3224715190354
2026-01-26,,45.58722227247161,43.167663569871436,3380.461896399922
2026-01-27,518.5046614246648,51.4992548380014,9.058840861454378,2796.69261945208
2026-01-28,1426.754979334308,4.129828414256032,8.410724694023608,1406.3974953986396
2026-01-29,177.36642396912853,59.4837309192872,12.253532461464427,3180.957089738433
2026-01-30,1604.5700205275368,27.457266358954733,24.751968520543947,2800.6475137883435
2026-01-31,569.9160752567947,54.00935020439141,3.986112230961345,2776.9776189808063
2026-02-01,1087.571482047369,55.0951222497955,13.02999667428718,2401.887497927618
2026-02-02,1648.125846560309,43.46369617510264,37.028637098751084,2151.949639427125
2026-02-03,1787.404778980178,60.04974066022283,11.784066167862111,2674.7040078060745
2026-02-04,205.7808673912965,53.83438928035003,28.665850996935333,1928.4952622427297
2026-02-05,1678.4184439195326,74.64798401405176,5.087659792248088,1916.1593215684625
2026-02-06,979.1730305483999,30.70929547286633,8.491570701637414,1845.3140941056797
2026-02-07,,26.195783323103612,8.662190880486028,3002.825179433525
2026-02-08,1029.7828433344919,26.60518339180335,40.72596304315022,1984.7113485819436
2026-02-09,549.0747707431074,41.24191372963029,1.845163842950388,2818.556528167872
2026-02-10,1200.2629173628986,81.58326647367427,25.62624264954206,2123.5796253863164
2026-02-11,887.0751739538179,19.485431587571977,22.551544788818536,2162.1213981813803
2026-02-12,1172.7121585135671,87.35465185397419,4.677217858426204,2228.3246621326625
2026-02-13,969.1017092825443,13.829794215370782,25.268477015382274,1864.280158364781
2026-02-14,478.04750591180033,46.06720704157328,6.740442450192203,2456.05118649625
2026-02-15,1348.6421609883587,50.8720112596419,1.7211989891876716,2651.8652095525094
2026-02-16,1459.4243225454845,10.47142151129552,18.480324595870844,1508.1936808931903
2026-02-17,1590.2568198630547,13.457464997769192,18.089775301221657,1432.695967887243
2026-02-18,614.4604630310682,55.01546898350973,15.855450253634679,3195.2573794186906
2026-02-19,1135.7618306151458,69.10406557681591,8.394191322765336,1561.0111208548858
2026-02-20,244.5018420925902,23.932122811567965,31.50311314306223,1444.351587889782
2026-02-21,642.6023042860008,5.43703609136533,43.32847846196352,2511.6035529703636
2026-02-22,1486.3486690327966,19.978524278959714,39.218356449008176,3336.372339793083
2026-02-23,1583.0909155025238,27.428461118707823,19.913319254949666,1841.9701181162764
2026-02-24,1614.2028386391798,,35.35423741050183,1546.6641799815409
2026-02-25,1272.8468338822408,11.088060186625158,7.221602139734845,2005.351624264414
2026-02-26,,77.71857254061268,43.03380904101124,2790.135374902631
2026-02-27,792.2319631898998,1.6271714991040942,21.993466759155535,1454.140084494209
2026-02-28,376.4374899222849,61.165086910731645,24.26571856266451,1903.2630602778597
2026-03-01,412.9548762067668,60.105072291569215,43.58925570606411,3149.2423671429815
2026-03-02,480.4110575192431,22.984701253950135,31.321911210911754,2242.4939598979468
2026-03-03,102.02072403906452,9.842922226308012,22.569182889183327,3286.782232965547
2026-03-04,485.5288711155352,36.82756167551679,7.2547675791375905,3074.5553767308857
2026-03-05,1682.665008413629,8.911762639017333,24.48983607956379,1713.2481218091148
2026-03-06,1355.4815395930555,2.341521863542322,3.2355022218100613,2508.808344792827
2026-03-07,1659.711241558897,86.80576422359987,40.27961488437809,1380.4970937250127
2026-03-08,1125.9465338293874,2.5790159308443252,33.90804772303022,3147.1639693401594
2026-03-09,872.5132200071027,2.4307992488045196,2.0814857585911235,2334.684334265623
2026-03-10,632.9141203470198,9.334087021434943,13.533487961268092,3341.1323721889758
2026-03-11,747.6691750211426,63.5867571539219,19.70466768832456,2128.2475476307363
2026-03-12,1192.7804203032154,77.5808163017313,43.91976645814335,2177.702825490133
2026-03-13,1471.1052657072482,78.13041376431188,1.9888424281729962,1571.7068269418808
2026-03-14,321.8971340458607,6.47026232988916,12.446282354171661,2661.9161477017356
2026-03-15,1341.9607156508891,54.17984110272459,18.341359687499253,2649.482981285327
2026-03-16,109.24479579077986,50.162955121405936,37.068645070437185,1812.0434415862678
2026-03-17,1206.1242496732416,72.92631838204458,44.601366353818946,3032.0876139699812
2026-03-18,,68.43006231527575,27.370751222973432,1810.7702029176353
2026-03-19,441.09687827253447,36.290403877584744,25.000253804992177,1823.553347541826
2026-03-20,1172.919261566711,43.96906608439523,5.4686039943248375,2871.2185034302015
2026-03-21,130.2451394279661,25.00205197666603,29.344998892964536,
2026-03-22,1525.536131957342,55.863745271673906,12.02908055448842,1768.98734672697
2026-03-23,993.4282240550754,58.43645925795341,16.604818971206484,1944.2584008345545
2026-03-24,730.5944409986871,43.77885078032609,20.62798381289599,1302.509261073566
2026-03-25,823.7741939883747,83.27975186475291,9.905080773375342,1319.6614021782077
2026-03-26,550.6620939381157,62.74120263719635,17.03471003866735,2011.1730841892213
2026-03-27,858.8929501734726,69.60154898105046,38.17691665946607,1798.2113862713659
2026-03-28,1770.5105012992083,28.252355436795515,5.72883162581008,2231.423009218746
2026-03-29,1378.4921231587134,63.99309329554917,41.991092086972394,2186.859913594183
2026-03-30,985.5745300492761,23.639371525973473,6.770639077721997,
2026-03-31,886.0503615548268,88.17422363578304,42.814373066757796,1593.1482962340235
2026-04-01,214.67639444758862,29.02133793006106,25.49674346350141,2551.8900204188376
2026-04-02,1158.8276294508535,65.81823388958645,20.904412474161663,2769.606418119334
2026-04-03,1323.3530577669,1.9237722148765115,1.2786269922468243,1485.8313670838963
2026-04-04,866.251108502183,17.8147491421068,12.869965306854791,3060.0726312386605
2026-04-05,1264.121542799516,4.197009478501096,25.482722412696642,1491.9466608753842
2026-04-06,1345.3714330576283,27.63177932972832,15.265707286789869,1645.2021293076814
2026-04-07,354.6681391586661,23.315179164098993,26.25142964193203,1396.1318309855114
2026-04-08,,5.967442345688681,28.184335530092685,1827.3515293657204
2026-04-09,1566.511602604443,45.29830516528091,16.432080917742724,1806.3157841061384
2026-04-10,119.7550876028395,16.165014792896677,25.629220960466487,2423.237684185762
2026-04-11,1459.8548801640754,80.98977673316249,12.233427959472882,3038.4074660143237
2026-04-12,1720.9335909305687,75.78008354471045,35.339008728614175,1790.8136571291407
2026-04-13,278.80639426812814,74.72332572963397,9.975684028633253,2193.011202623201
2026-04-14,,43.86963779706869,22.820347804764232,2435.9937246897866
2026-04-15,844.2150920403476,81.27158476514877,15.753495245009095,2266.5491212856195
2026-04-16,1155.1831835920864,21.91708126351782,14.089988604065375,2998.0976447138382
2026-04-17,727.5925012619529,27.467666437875607,19.95050313715877,1303.5481469168067
2026-04-18,772.0545094648178,30.716010753692537,29.45815051629308,1787.759037545606
2026-04-19,624.5713100332517,78.99611909950599,20.236582627377075,1934.1716773952762
2026-04-20,1106.539821505421,24.65893625623912,21.414346901667628,3014.643792611141
2026-04-21,414.15092196862645,43.23040724235773,25.983019001713455,1622.8313459775227
2026-04-22,1744.6561977423162,51.08494089565808,31.02136610280863,2314.512558705325
2026-04-23,1595.156280428692,42.55723571745696,18.550413275545544,2924.475606171275
2026-04-24,303.1839268911136,64.20183774738024,22.01603387377163,2383.145710327134
2026-04-25,1273.1488137654705,34.446326431531446,14.684070272738778,2656.3402409503983
2026-04-26,1636.8065048607887,56.140159800488554,11.688275205357542,2835.056903634065
2026-04-27,1127.019363007209,68.04928408499131,35.827174627979495,2096.506753964857
2026-04-28,935.3931977116239,82.63643155516812,43.09791674702501,1508.4949821246316
2026-04-29,1448.3588523151152,23.892125697507478,20.473076216810853,2822.4432223817785
2026-04-30,400.9421975543233,10.091337852806454,28.813040525709155,1543.632505948809
2026-05-01,681.4502765759809,,14.23971872859626,1903.7242846112845
2026-05-02,534.403497254696,45.17228406634173,26.349286031576586,2721.134847898493
2026-05-03,495.55344255153847,87.93751618536982,1.1449300302677692,3031.400317292669
2026-05-04,1393.8987661207916,84.71504932401291,25.986901678933616,1956.850346664524
2026-05-05,1703.8656526040838,38.8737590395126,43.122147053383216,3016.3886953795104
2026-05-06,912.294435168925,35.514789562814336,7.07564100837237,1446.4991028366942
2026-05-07,152.43423128626915,40.49309722721819,38.500364245401016,1953.969138125019
2026-05-08,1106.6031569013628,43.898126975571,17.62725818835485,2710.815325995224
2026-05-09,672.514444366129,56.85183993041053,12.003511981749757,3062.44226823148
2026-05-10,957.0399448060155,24.40514439631552,18.189063693793102,2304.5560401893617
2026-05-11,,88.76220618969894,2.594111623239894,2151.6253869273064
2026-05-12,629.7818313878145,4.691125415849616,10.123843789610929,3015.236572240685
2026-05-13,1557.8460391444826,12.346331929790594,33.73878871150355,1467.4777110965642
2026-05-14,790.1265535577182,56.436713098458576,36.76696472148757,3084.1663001227034
2026-05-15,1079.0113445045586,78.68409291684006,38.13048740287066,2595.5899860762456
2026-05-16,1274.9670054996939,89.34255195791042,27.017767108256933,3066.745600721618
2026-05-17,1568.5462587462573,45.18513727187157,35.55844115257972,2761.1596614366476
2026-05-18,1516.9728557382566,81.15707184536804,7.338072713771366,1374.8640947609204
2026-05-19,1405.6393688386167,63.322547630236016,19.403294289845718,2704.689409104287
2026-05-20,,18.60067758541999,7.662651459268249,2148.689762049259
2026-05-21,619.9015325552327,83.31430223721335,16.27229236017915,2071.132397515872
2026-05-22,1504.036733993011,9.070756671591681,23.21025750007333,1386.525764701752
2026-05-23,1070.2615979044208,38.41512627133348,36.489547868765484,2191.7465109506425
2026-05-24,,72.0998272155048,11.490534083771841,1846.8429896538653
2026-05-25,121.32859384562795,59.50866251890876,34.78241523038729,1515.1848469453632
2026-05-26,665.9151416037282,80.8286165047984,42.2424651444268,3181.6801391927584
2026-05-27,767.9075895979191,17.304107408805052,18.823065255279488,1962.0912443248092
2026-05-28,1462.2119755909785,52.78462057651297,13.658289405584181,2194.0380677055105
2026-05-29,1622.455004611921,32.697877893607625,44.29057126514577,1597.0690831450638
2026-05-30,1383.8843640221278,29.832039084948967,2.114974233789332,2807.4987646019817
2026-05-31,1237.3542806680257,36.23235579475822,25.183450316768766,2094.9270115509926
2026-06-01,1502.9583726105097,87.8686657257742,23.078376061577988,
2026-06-02,206.48947801132977,74.19763045609784,15.1906217053998,2386.867961616741
2026-06-03,1427.056210074305,41.31878698334716,37.020785638713505,3111.4082695309658
2026-06-04,214.13516004338626,37.692776291753276,20.434368090062698,1600.2427747372776
2026-06-05,324.8311103090904,51.832555806978206,11.808847013158388,1643.399243846593
2026-06-06,1336.0743079801452,42.68461981034383,39.26378933520865,1932.5552151882969
2026-06-07,526.8633975421858,32.53226366169358,23.47786537444402,1638.8949704225033
2026-06-08,1030.7712384506576,76.55228689237214,,2877.80532236487
2026-06-09,122.82759173648998,69.03823455549251,13.82897878483644,2883.996532586806
2026-06-10,222.27661557533585,31.646485730605114,19.63925264426056,1766.3462766458472
2026-06-11,333.5375204835462,43.74425739113936,38.58982754497031,1485.1541577885973
2026-06-12,680.4004523927448,39.92954017034178,,2139.166037336137
2026-06-13,1080.314480655562,60.603445060015055,39.52045048336858,1769.3498562126613
2026-06-14,453.10444635557803,48.009707314478824,10.659737366988447,1765.7682987265134
2026-06-15,1669.9314900108943,88.51775832725569,23.224646291949018,2115.2298856418192
2026-06-16,538.1644357192683,75.83606378448681,41.246803474783654,2227.923402542215
2026-06-17,1280.357160511431,36.50095832785828,23.979185668230347,3067.361812678893
2026-06-18,1391.7334326582697,31.879676132321876,15.362958074862622,3238.06844432085
2026-06-19,1796.0032924874192,58.09204447517921,41.3954418494748,
2026-06-20,1438.775237465813,43.64196464690789,40.44658474142753,2800.011627485441
2026-06-21,715.3677182746999,38.243269877573596,5.580630819873228,1742.5377698148034
2026-06-22,667.7112015719032,72.1612538306221,,2283.8698459305006
2026-06-23,1363.4724053086356,78.43265149909004,36.482210916649784,2090.4181589537457
2026-06-24,647.7893926340348,75.2830305927183,9.569125912761148,2486.4158334565527
2026-06-25,745.9484486004883,54.91953654919552,20.729948624090454,2127.6005766043345
2026-06-26,1278.6902997588545,32.59828359775992,13.001431580458162,1809.2016901144898
2026-06-27,774.6933906355079,75.4124656392887,38.797452361874505,
2026-06-28,302.89732024944226,34.0889804089667,36.67483428013622,1474.4221202647195
2026-06-29,1070.746218421802,,39.58688067556208,2355.528958479713
2026-06-30,410.624454752625,31.43007181238357,13.469459104043272,3237.912049644395
2026-07-01,896.7100704739854,69.01513392955106,44.83387816897749,1680.6143174866977
2026-07-02,1694.8178529458385,87.47793570537412,,3114.6764390453673
2026-07-03,854.789189362844,9.46205425795974,,2757.751718412477
2026-07-04,1175.0355899909532,60.11302670484899,20.79938852180487,2842.0776351323425
2026-07-05,585.8928993858779,70.09715290999571,41.949446539386784,1570.8771785613983
2026-07-06,1134.6998440891925,45.43201535681471,40.09348853916825,1439.7963165351916
2026-07-07,1265.0614012237709,59.1201067895099,44.82341685494948,1819.7930462313493
2026-07-08,1494.814650997299,48.17639853181855,42.474586927064266,2044.9166988622155
2026-07-09,631.4108406891845,42.404240185751476,11.38394252910687,1555.3200917123597
2026-07-10,577.4748228933388,2.7146715519999685,39.225523921781424,3211.453105914886
2026-07-11,605.55104181816,57.040616744314434,3.4973373492836295,2597.1340819717166
2026-07-12,861.0150139415875,39.43427014176648,29.06108607512065,3396.9299575441487
2026-07-13,1102.0548129582237,70.49217691459168,42.28477840425592,3223.406354454385
2026-07-14,1604.3511782775242,35.38681823266242,42.21290228231686,2198.291013437894
2026-07-15,1797.2873614635525,14.775171171488626,40.07631797112065,1423.1757361020113
2026-07-16,735.642336730757,23.448638466447832,15.314333565921453,3091.818072988406
2026-07-17,271.0667300603833,78.08752272633005,41.36030470162705,2784.7977179084533
2026-07-18,1496.8081210879116,38.32410000636786,30.86111732946735,2276.2564653554996
2026-07-19,987.5230641768719,58.955598426394666,36.00601738584372,2983.09741493791
2026-07-20,1344.8971367557642,24.912168672845453,19.540338935714992,1992.4485825748686
2026-07-21,1180.6363984424454,33.83350505112734,5.036566946394094,3356.9850757827876
2026-07-22,1205.2306440294851,51.084872663269906,15.082958143147803,2215.8848275613977
2026-07-23,1619.678028160497,51.67320006332701,19.693192830427115,2676.405170455155
2026-07-24,1004.9111571481887,11.111404056237824,36.80353660385942,2755.016040440669
2026-07-25,431.9191123873641,8.454738146749776,20.79761042846338,2564.4330588385774
2026-07-26,309.050528470126,11.736303681558386,22.74263943199466,2326.0012756438955
2026-07-27,1756.8647253468966,34.01373529170199,42.574769299037044,2787.9550377830774
2026-07-28,490.7951058954289,52.897671594576664,38.793219414013926,1980.6269233109913
2026-07-29,484.8285273121726,36.381544815515284,33.244806587177095,2095.238891796692
2026-07-30,1226.740747455173,71.54954986094046,30.186129234480635,1926.567415495752
2026-07-31,912.2383676539665,70.81457794551517,33.438936311585,2252.293981613858
2026-08-01,1312.8230813270172,73.83174018154548,25.406821053038897,1986.0209965776116
2026-08-02,,36.64746705297876,27.428659967438865,2193.2978224767335
2026-08-03,949.7916354831486,14.517703037371437,23.79027855627863,3063.9671792916706
2026-08-04,315.3763907266914,46.13434126318257,12.746178164356568,2567.9037000866697
2026-08-05,1607.2772629497028,55.280558147915734,4.450053174023074,3285.5487720101546
2026-08-06,456.4018247133,11.44481842473218,43.503259888364795,1535.1694118873188
2026-08-07,832.0376555045107,54.69826865033316,19.856873045886083,2957.204486824484
2026-08-08,1650.8554595552728,21.45375986576759,39.31975110183772,2286.5421968460278
2026-08-09,1696.300974449708,30.46013498600249,23.38576018075176,3166.275289021992
2026-08-10,1083.5677531921926,15.734201381525397,11.042960549092408,1924.5869192885164
2026-08-11,1568.4156192349685,24.412500966437676,33.7047127735379,2552.3078465644558
2026-08-12,1262.0134813535656,11.299365371337847,44.35797332666198,1549.0211626708694
2026-08-13,915.2567464679826,20.79910305680739,41.13872388337843,2695.1452727981114
2026-08-14,853.4934756271084,55.10106847482297,38.490760616205634,3136.312313012152
2026-08-15,303.9065442677545,23.73276746565887,43.687409690413524,2476.5546882469016
2026-08-16,850.9870976820254,34.92933880347699,3.7490870260015385,3127.822014901927
2026-08-17,837.9696735932997,17.157904702032372,17.431880074318048,3258.724596744083
2026-08-18,902.5557414611261,30.846961147201345,21.474427040038705,2851.92926108499
2026-08-19,616.5933151868745,85.98418507270999,39.23367254298918,2567.617343931236
2026-08-20,1611.9939432709464,57.37384171508479,21.11995818827702,3005.2717884170543
